Data,Conta Corrente,Fonte,Deputado,Emenda,Plano de Ação,Descrição,Secretaria,Classificação,Repasse,Rendimentos,Empenho,Nota,Valor Bruto,IR,ISS,INSS,Valor Liquido nota,Saldo Banco,Anexo NF,LIQ ORDEM,Comprovante Fornecedor,Comprovante IR,Comprovante ISS,Comprovante INSS,PDF Geral,ABA,URL_LINK
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Receita,1000000,,,,,,,,0,1000000,,,,,,,,1268,-
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,, 32044/2024,105,469,,,,469,999531,1_NE 32044 NF 105.pdf,1_O 32044 NF 105.pdf,1_COMP NF 105.pdf,,,,https://drive.google.com/file/d/1peLGZn1-DLs6ZK8MScOIOqnw24NPLY-o/view?usp=drivesdk,1268,https://drive.google.com/file/d/1peLGZn1-DLs6ZK8MScOIOqnw24NPLY-o/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,, 36175/2024,5112,3285,,,,3285,996246,1_NE 36175 NF 5112.pdf,1_O 36175 NF 5112.pdf,1_COMP NF 5112.pdf,,1_ISS NF 5112.pdf,,https://drive.google.com/file/d/1n4d3DtuLK5WeG7V4pMovHmYmeex-SiD2/view?usp=drivesdk,1268,https://drive.google.com/file/d/1n4d3DtuLK5WeG7V4pMovHmYmeex-SiD2/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,, 36384/2024,166,15028.8,,,,15028.8,981217.2,1_ NE 36384 NF 166.pdf,1_O 36384 NF 166.pdf,1_COMP NF 166.pdf,,,,https://drive.google.com/file/d/1_DXXyRtP3R4nOWN9VQLf_gRkkryNc7g7/view?usp=drivesdk,1268,https://drive.google.com/file/d/1_DXXyRtP3R4nOWN9VQLf_gRkkryNc7g7/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,, 32146/2024,1414,15436.46,,,,15436.46,965780.74,2_NE 32146 NF 1414.pdf,2_O 32146 NF 1414.pdf,2_COMP NF 1414.pdf,2_IR NF 1414.pdf,2_ISS NF 1414.pdf,2_INSS NF 1414.pdf,https://drive.google.com/file/d/1BD7LFYzH8fbodyebr7ojjqWlbSEt9-5A/view?usp=drivesdk,1268,https://drive.google.com/file/d/1BD7LFYzH8fbodyebr7ojjqWlbSEt9-5A/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,36171/2024,1413,30305.88,,,,30305.88,935474.86,3_NE 36171 NF 1413.pdf,3_O 36171 NF 1413.pdf,3_COMP NF 1413.pdf,3_IR NF 1413.pdf,3_ISS NF 1413.pdf,3_INSS NF 1413.pdf,https://drive.google.com/file/d/1i8vcsqP8XuU0pKZojT1tVY0eIxNA8Yex/view?usp=drivesdk,1268,https://drive.google.com/file/d/1i8vcsqP8XuU0pKZojT1tVY0eIxNA8Yex/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,44791/2024, AMBP,48600,,,,48600,886874.86,4_NE 44791 Repasse de Verba - AMBP.pdf,4_O 44791 - Repasse de verba.pdf,4_COMP NE 44791 - Repasse de verba.pdf,,,,https://drive.google.com/file/d/1mmFuAfmv1vdVKqxOARyPwBGhf9egyps7/view?usp=drivesdk,1268,https://drive.google.com/file/d/1mmFuAfmv1vdVKqxOARyPwBGhf9egyps7/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,43415/2024,reciclismo,18700,,,,18700,868174.86,5_NE 43415 Repasse de Verba -Ciclismo.pdf,5_O 43415 - Repasse de verba.pdf,5_COMP NE 43415 - Repasse de verba.pdf,,,,https://drive.google.com/file/d/1Gpo2t0Q3rRNJ2f3hBXGTLYEkbcOEiB9L/view?usp=drivesdk,1268,https://drive.google.com/file/d/1Gpo2t0Q3rRNJ2f3hBXGTLYEkbcOEiB9L/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,45484/2024,Amavolei,85400,,,,85400,782774.86,6_NE 45484  Repasse de Verba -Amavolei.pdf,6_O 45484 - Repasse de verba.pdf,6_COMP NE 45484 - Repasse de verba.pdf,,,,https://drive.google.com/file/d/1OiOjCVgQ33KuliWu1mSAWpOe7KcR4uNE/view?usp=drivesdk,1268,https://drive.google.com/file/d/1OiOjCVgQ33KuliWu1mSAWpOe7KcR4uNE/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,45650/2024,Amavolei,50000,,,,50000,732774.86,7_NE 45650 Repasse de Verba - Amavolei.pdf,7_O 45650 - Repasse de verba.pdf,7_COMP NE 45650 - Repasse de verba.pdf,,,,https://drive.google.com/file/d/1oGf00vBX7uUepwNLCqLsiVvauUp5dLDk/view?usp=drivesdk,1268,https://drive.google.com/file/d/1oGf00vBX7uUepwNLCqLsiVvauUp5dLDk/view?usp=drivesdk
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,32146/2024,1455,15436.46,,,,15436.46,717338.4,1_NE 32146 NF 1455.pdf,1_O 32146 NF 1455.pdf,1_COMP NF 1455.pdf,1_IR NF 1455.pdf,1_ISS NF 1455.pdf,1_INSS NF 1455.pdf,https://drive.google.com/file/d/1TZf5_sjHvvzsbhDeHJp5v7us4RId7-Mp/view?usp=drive_link,1268,https://drive.google.com/file/d/1TZf5_sjHvvzsbhDeHJp5v7us4RId7-Mp/view?usp=drive_link
2024,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Receita,,35032.87,,,,,,,0,752371.27,,,,,,,,1268,-
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,34742/2024,239,13474.6,,,,13474.6,738896.67,2_NE 34742 NF 239.pdf,2_O 34742 NF 239.pdf,2_COMP~1.PDF,,2_ISS NF 239.pdf,,https://drive.google.com/file/d/1_zV5Yc88MjGV1Wl1WdCYBgu4-aWHb_V3/view?usp=drivesdk,1268,https://drive.google.com/file/d/1_zV5Yc88MjGV1Wl1WdCYBgu4-aWHb_V3/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,43199/2024,1454,30305.88,,,,30305.88,708590.79,3_NE 43199 1454.pdf,3_O 43199 NF 1454.pdf,3_COMP NF 1454.pdf,3_IR NF 1454.pdf,3_ISS NF 1454.pdf,3_INSS NF 1454.pdf,https://drive.google.com/file/d/1t_NJHx1oJu_ljb-XeOC7e9Sx0JgeqqBD/view?usp=drivesdk,1268,https://drive.google.com/file/d/1t_NJHx1oJu_ljb-XeOC7e9Sx0JgeqqBD/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,43204/2024,5250,3285,,,,3285,705305.79,4_NE 43204 5250.pdf,4_O 43204 NF 5250.pdf,4_COMP NF 5250.pdf,,4_ISS NF 5250.pdf,,https://drive.google.com/file/d/1s8CJT7Z0ibtn-DSkzNc_5EgD8Tecgrsh/view?usp=drivesdk,1268,https://drive.google.com/file/d/1s8CJT7Z0ibtn-DSkzNc_5EgD8Tecgrsh/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,40329/2024,202443,39532.89,,,,39532.89,665772.9,5_NE 40329  NF 202443.pdf,5_O 40329 NF 202443.pdf,5_COMP NF 202443.pdf,,5_ISS NF 202443.pdf,5_INSS NF 202443.pdf,https://drive.google.com/file/d/1JtNPpgzdnQ67fh4FvRrRK2HoEWT36Q41/view?usp=drivesdk,1268,https://drive.google.com/file/d/1JtNPpgzdnQ67fh4FvRrRK2HoEWT36Q41/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,34738/2024,19,72705.1,,,,72705.1,593067.8,6_NE 34738  NF 19.pdf,6_O 34738 NF 19.pdf,6_COMP NF 19.pdf,,,,https://drive.google.com/file/d/1cecLLHDCZ4JD-YESji7Yr2_huPtR19Zx/view?usp=drivesdk,1268,https://drive.google.com/file/d/1cecLLHDCZ4JD-YESji7Yr2_huPtR19Zx/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,31899/2024,3146,5394.8,,,,5394.8,587673,7_NE 31899 NF 3146.pdf,7_O 31899 NF 3146.pdf,7_COMP NF 3146.pdf,,,,https://drive.google.com/file/d/1BIx3U6RYih64YujZYBUnyi6YHLawzrxP/view?usp=drivesdk,1268,https://drive.google.com/file/d/1BIx3U6RYih64YujZYBUnyi6YHLawzrxP/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,36385/2024,58,13973.3,,,,13973.3,573699.7,8_NE 36385 NF 58.pdf,8_O 36385 NF 58.pdf,8_COMP NF 58.pdf,,8_ISS NF 58.pdf,,https://drive.google.com/file/d/1W6qAYjlM1ZVaiZQ4VMl9f8hOw8EUStET/view?usp=drivesdk,1268,https://drive.google.com/file/d/1W6qAYjlM1ZVaiZQ4VMl9f8hOw8EUStET/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,47027/2024,1512,30305.88,,,,30305.88,543393.82,9_NE 47027 NF 1512.pdf,9_O 47027 NF 1512.pdf,9_COMP NF 1512.pdf,9_IR NF 1512.pdf,9_ISS NF 1512.pdf,9_INSS NF 1512.pdf,https://drive.google.com/file/d/1ZGSGXrhHy04DpfZcJE1n24JFT-081yis/view?usp=drivesdk,1268,https://drive.google.com/file/d/1ZGSGXrhHy04DpfZcJE1n24JFT-081yis/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,47029/2024,5390,3066,,,,3066,540327.82,10_NE 47029 NF 5390.pdf,10_O 47029 NF 5390.pdf,10_COMP NF 5390.pdf,,10_ISS NF 5390.pdf,,https://drive.google.com/file/d/1FVQINrtPHaVdf9HZWlE4wrwRJe1xsI_C/view?usp=drivesdk,1268,https://drive.google.com/file/d/1FVQINrtPHaVdf9HZWlE4wrwRJe1xsI_C/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,43207/2024,1501,15436.46,,,,15436.46,524891.36,1_NE 43207 NF 1501(princ. pago em 16-12-24 e retenção em jan 2025).pdf,1_O 83472 NF 1501.pdf,1_COMP_NF 1501.pdf,1_IR NF 1501 (principal pago em dezembro-24).pdf,1_ISS NF 1501 (principal pago em dezembro-24).pdf,1_INSS NF 1501 (principal pago em dezembro-24).pdf,https://drive.google.com/file/d/1VgdIPjs5gOkno7ahkN78_nYW7jgdKRE2/view?usp=drivesdk,1268,https://drive.google.com/file/d/1VgdIPjs5gOkno7ahkN78_nYW7jgdKRE2/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,34677/2024,1995,2120.4,,,,2120.4,522770.96,2_NE 34677 NF 1995.pdf,2_O 34677 NF 1995.pdf,2_COMP NF 1995.pdf,,,,https://drive.google.com/file/d/1jPvGaKNNtumK9au5swZz49ZQbhkXkFM1/view?usp=drivesdk,1268,https://drive.google.com/file/d/1jPvGaKNNtumK9au5swZz49ZQbhkXkFM1/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,47024/2024,1559,15436.46,,,,15436.46,507334.5,3_NE 47024 NF 1559.pdf,3_O 47024 NF 1559.pdf,3_COMP NF 1559.pdf,3_IR NF 1559.pdf,3_ISS NF 1559.pdf,3_INSS NF 1559.pdf,https://drive.google.com/file/d/1agEUmqKP26XNydPLlsjNBGam45k4IpUz/view?usp=drivesdk,1268,https://drive.google.com/file/d/1agEUmqKP26XNydPLlsjNBGam45k4IpUz/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,47029/2024,5435,219,,,,219,507115.5,4_NE 47029 NF 5435.pdf,4_O 2846 NF 5435.pdf,4_COMP NF 5435.pdf,,4_ISS NF 5435.pdf,,https://drive.google.com/file/d/1bJZfJ-VWH2N4KYbFXSB5XXF5CI4g41J1/view?usp=drivesdk,1268,https://drive.google.com/file/d/1bJZfJ-VWH2N4KYbFXSB5XXF5CI4g41J1/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,44490/2024,628,16632,,,,16632,490483.5,5_NE 44490 NF 628 (retenç. em fev.).pdf,5_O 581 NF 628 (retenç. em fev.).pdf,5_COMP NF 628 (retenç. em fev.).pdf,5_IR NF 628 (princ. pago em jan-25).pdf,5_ISS NF 628 (princ. pago em jan-25).pdf,5_INSS NF 628 (princ. pago em jan-25).pdf,https://drive.google.com/file/d/1lNowGswOnydyIfxYJ_kjQgC3WYHYFmCg/view?usp=drive_link,1268,https://drive.google.com/file/d/1lNowGswOnydyIfxYJ_kjQgC3WYHYFmCg/view?usp=drive_link
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,44492/2024,623,7560,,,,7560,482923.5,6_NE 44492 NF 623 (retenç. em fev.).pdfk,6_O 590 NF 623 (retenç. em fev.).pdf,6_COMP NF 623 (retenç. em fev.).pdf,6_IR NF 623 (princ. pago em jan-25).pdf,,,https://drive.google.com/file/d/1dMWtilimo2sVkDcfUgsXtu3ZbiT-1Na7/view?usp=drive_link,1268,https://drive.google.com/file/d/1dMWtilimo2sVkDcfUgsXtu3ZbiT-1Na7/view?usp=drive_link
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,45177/2024,18,11340,,,,11340,471583.5,1_NE 45177 NF 18.pdf,1_O 21781 NF 18.pdf,1_COMP NF 18.pdf,,,,https://drive.google.com/file/d/1xOn_2K7-_qpcpGVk3VpPh2xToP-N1hzC/view?usp=drivesdk,1268,https://drive.google.com/file/d/1xOn_2K7-_qpcpGVk3VpPh2xToP-N1hzC/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,35682/2024,2647,5376,,,,5376,466207.5,1_NE 35682 NF 2647.pdf,1_O 24652 NF 2647.pdfk,1_COMP NF 2647.pdf,1_IR NF 2647.pdf,,,https://drive.google.com/file/d/1tEKbZ7K7qWrbUzSFsWlm8OWm8BzXEmyb/view?usp=drivesdk,1268,https://drive.google.com/file/d/1tEKbZ7K7qWrbUzSFsWlm8OWm8BzXEmyb/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22216/2025,2286,2128.9,,,,2128.9,464078.6,1_NE 22216 NF 2286.pdf,1_O 47185 NF 2286.pdf,1_COMP NF 2286.pdf,1_IR NF 2286.pdf,,,https://drive.google.com/file/d/1SGrU59JKOu8UGqnjS6IQnoeeLRaEEgpT/view?usp=drivesdk,1268,https://drive.google.com/file/d/1SGrU59JKOu8UGqnjS6IQnoeeLRaEEgpT/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22208/2025,2042,10550,,,,10550,453528.6,1_NE 22208 NF 2042.pdf,1_O 47189 NF 2042.pdf,1_COMP NF 2042.pdf,,,,https://drive.google.com/file/d/1TBxvz9SJJgSbQ3zvMP9bXu4qIj0nCe2z/view?usp=drivesdk,1268,https://drive.google.com/file/d/1TBxvz9SJJgSbQ3zvMP9bXu4qIj0nCe2z/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22211/2025,72,14533.5,,,,14533.5,438995.1,2_NE 22211 NF 72.pdf,2_O 47187 NF 72.pdf,2_COMP NF 72.pdf,,,,https://drive.google.com/file/d/1UOk0mJtWBqNdgMY6FUel8OkV0-xfzzSi/view?usp=drivesdk,1268,https://drive.google.com/file/d/1UOk0mJtWBqNdgMY6FUel8OkV0-xfzzSi/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22214/2025,5894,4858.8,,,,4858.8,434136.3,3_NE 22214 NF 5894.pdf,3_O 47193 NF 5894.pdf,3_COMP NF 5894.pdf,,,,https://drive.google.com/file/d/1oBbds8TdztQDvWxTmAdU3AuGzwCXWEur/view?usp=drivesdk,1268,https://drive.google.com/file/d/1oBbds8TdztQDvWxTmAdU3AuGzwCXWEur/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22213/2025,5635,11169.61,,,,11169.61,422966.69,4_NE 22213 NF 5635.pdf,4_O 48271 NF 5635.pdf,4_COMP NF 5635.pdf,,,,https://drive.google.com/file/d/1eICnzMuJRS1hk1-iYq_wzwYJKnixf6t_/view?usp=drivesdk,1268,https://drive.google.com/file/d/1eICnzMuJRS1hk1-iYq_wzwYJKnixf6t_/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22213/2025,5900,6441,,,,6441,416525.69,5_NE 22213 NF 5900.pdf,5_O 48272 NF 5900.pdfk,5_COMP NF 5900.pdf,,,,https://drive.google.com/file/d/17fQVupkQnLRnIhUou6-ZqVyCCFwrBpX9/view?usp=drivesdk,1268,https://drive.google.com/file/d/17fQVupkQnLRnIhUou6-ZqVyCCFwrBpX9/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22219/2025,5850,13049.7,,,,13049.7,403475.99,6_NE 22219 NF 5850.pdf,6_O 48327 NF 5850.pdf,6_COMP NF 5850.pdfk,,,,https://drive.google.com/file/d/1ltaWK_3oTXEcWrhRMU98yRDM2lwpdRiy/view?usp=drivesdk,1268,https://drive.google.com/file/d/1ltaWK_3oTXEcWrhRMU98yRDM2lwpdRiy/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22221/2025,1907,279.1,,,,279.1,403196.89,7_NE 22221 NF 1907.pdf,7_O 48373 NF 1907.pdf,7_COMP NF 1907.pdf,,,,https://drive.google.com/file/d/1PpLI-qaBVAwaG02C_JYPkYRPM7cOV672/view?usp=drivesdk,1268,https://drive.google.com/file/d/1PpLI-qaBVAwaG02C_JYPkYRPM7cOV672/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,24953/2025,2014,12550,,,,12550,390646.89,8_NE 24953 NF 2014.pdf,8_O 48603 NF 2014.pdf,8_COMP NF 2014.pdf,,,,https://drive.google.com/file/d/1ZUk4t968QHdjQcJGlmyMUPFT8AtJrnUN/view?usp=drivesdk,1268,https://drive.google.com/file/d/1ZUk4t968QHdjQcJGlmyMUPFT8AtJrnUN/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,24952/2025,3843,1586,,,,1586,389060.89,9_NE 24952 NF 3843.pdf,9_LIQ 1359 NF 3843.pdfk,9_COMP NF 3843.pdf,,,,https://drive.google.com/file/d/1AfiAWCj9Li2CTGhYxIMF9m9Ze5TCWT-i/view?usp=drivesdk,1268,https://drive.google.com/file/d/1AfiAWCj9Li2CTGhYxIMF9m9Ze5TCWT-i/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,25484/2025,2044,26163,,,,26163,362897.89,10_NE 25484 NF 2044.pdfk,10_LIQ 1383 NF 2044.pdf,10_COMP NF 2044.pdf,,,,https://drive.google.com/file/d/1ET6_NIBgRDG0Ymx3mKYIH633Kxp4AWO9/view?usp=drivesdk,1268,https://drive.google.com/file/d/1ET6_NIBgRDG0Ymx3mKYIH633Kxp4AWO9/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22212/2025,3842,2977,,,,2977,359920.89,11_NE 22212 NF 3842.pdfk,11_LIQ 1346 NF 3842.pdf,11_COMP NF 3842.pdf,,,,https://drive.google.com/file/d/1BVJC4R1Efw1r1CZdWFx5_GaSog5FRH0L/view?usp=drivesdk,1268,https://drive.google.com/file/d/1BVJC4R1Efw1r1CZdWFx5_GaSog5FRH0L/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22224/2025,5917,5206,,,,5206,354714.89,1_NE 22224 NF 5917.pdfk,1_LIQ 4059 NF 5917.pdf,1_COMP NF 5917.pdf,,,,https://drive.google.com/file/d/1DXdsUS09M7LQhvwsymhPE-KBB0Tg2Hui/view?usp=drive_link,1268,https://drive.google.com/file/d/1DXdsUS09M7LQhvwsymhPE-KBB0Tg2Hui/view?usp=drive_link
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,24955/2025,5969,4105.5,,,,4105.5,350609.39,2_NE 24955 NF 5969.pdf,2_LIQ 4064 NF 5969.pdf,2_COMP NF 5969.pdf,2_IR NF 5969.pdf,,,https://drive.google.com/file/d/1czSahnPm3KlEx5lvqlEK4hds_NjM8AkH/view?usp=drivesdk,1268,https://drive.google.com/file/d/1czSahnPm3KlEx5lvqlEK4hds_NjM8AkH/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,24954/2025,236,19360,,,,19360,331249.39,3_NE 24954 NF 236.pdf,3_LIQ 1373 NF 236.pdf,3_COMP NF 236.pdf,,,,https://drive.google.com/file/d/1JSHB6JpD0hWPwywWcJ8l5mIowIBCyzkh/view?usp=drivesdk,1268,https://drive.google.com/file/d/1JSHB6JpD0hWPwywWcJ8l5mIowIBCyzkh/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22223/2025,2511,3647.5,,,,3647.5,327601.89,4_NE 22223 NF 2511.pdfk,4_LIQ 1340 NF 2511.pdf,4_COMP NF 2511.pdf,,,,https://drive.google.com/file/d/14vyhC3wyBkxB2T_cmy-POKRQCYIx8hpf/view?usp=drive_link,1268,https://drive.google.com/file/d/14vyhC3wyBkxB2T_cmy-POKRQCYIx8hpf/view?usp=drive_link
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22209/2025,3841,27690,,,,27690,299911.89,5_NE 22209 NF 3841.pdf,5_LIQ 1388 NF 3841.pdf,5_COMP NF 3841.pdf,,,,https://drive.google.com/file/d/1Yt5CusrFG5w9wHQRN5IFutHOEcXM2mg6/view?usp=drivesdk,1268,https://drive.google.com/file/d/1Yt5CusrFG5w9wHQRN5IFutHOEcXM2mg6/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22207/2025,61864228,1658,,,,1658,298253.89,6_NE 22207 NF 61864228.pdf,6_LIQ 1320 NF 61864228.pdf,6_COMP NF 61864228.pdf,,,,https://drive.google.com/file/d/1W1EmoeLA96XN11m1GbOyfUOeTEFNPpL7/view?usp=drivesdk,1268,https://drive.google.com/file/d/1W1EmoeLA96XN11m1GbOyfUOeTEFNPpL7/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22205/2025,19527,13986,,,,13986,284267.89,1_NE 22205 NF 19527.pdf,1_LIQ 13938 NF 19527.pdf,COMP_NF 19527.pdf,,,,https://drive.google.com/file/d/1ymmgS_ifrbdyJW4Hr-54Zft1kPOmsBt7/view?usp=drivesdk,1268,https://drive.google.com/file/d/1ymmgS_ifrbdyJW4Hr-54Zft1kPOmsBt7/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,22210/2025,7488,5950.61,,,,5950.61,278317.28,1_NE 22210 NF 7488.pdf,1_LIQ 21499 NF 7488.pdf,1_COMP NF 7488.pdfk,1_IR NF 7488.pdf,,,https://drive.google.com/file/d/1p29lVueGLCpvSP0hx9B3F_D2gncflpGH/view?usp=drivesdk,1268,https://drive.google.com/file/d/1p29lVueGLCpvSP0hx9B3F_D2gncflpGH/view?usp=drivesdk
2025,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Receita,,44207.33,,,,,,,0,322524.61,,,,,,,,1268,-
2026,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Receita,,14114.91,,,,,,,0,336639.52,,,,,,,,1268,-
2026,141589-1,1268,WELTER,202445000004,09032024-068194,Sem objeto definido,SESP,Despesa,,,25027/2026,2633,116745.6,,,,116745.6,219893.92,1_NE 25027 NF 2633.pdf,,,,,,,1268,-
2023,138628-X,31217,PAULO EDUARDO MARTINS,202338360004, 09032023-036661,Sem objeto definid,SEMOP/SAÚDE,Receita,300000,,,,,,,,0,300000,,,,,,,,31217,-
2023,138628-X,31217,PAULO EDUARDO MARTINS,202338360004, 09032023-036661,Sem objeto definid,SEMOP/SAÚDE,Despesa,,,33328/2023,1237,174085.27,2089.02,2089.02,,169907.23,125914.73,1_NE 33328 NF 1237.pdf,,COMP_NF 33328.pdf,1_IR NF 1237.pdf,1_ISS NF 1237.pdf,,https://drive.google.com/file/d/1Tj2eT5RLSd2y_jVrGiub6xqORMILW2P9/view?usp=drivesdk,31217,https://drive.google.com/file/d/1Tj2eT5RLSd2y_jVrGiub6xqORMILW2P9/view?usp=drivesdk
2023,138628-X,31217,PAULO EDUARDO MARTINS,202338360004, 09032023-036661,Sem objeto definid,SEMOP/SAÚDE,Despesa,,,33328/2023,1252,125914.73,1510.98,1510.98,,122892.77,0,1_NE 33328 NF 1252.pdf,1_LIQ NF 1252.pdf,1_COMP_NF 1252.pdf,1_IR NF 1252.pdf,1_ISS NF 1252.pdf,,https://drive.google.com/file/d/1sXf-ZhiBduTj1i7ittAU3v4j1rFvf3An/view?usp=drive_link,31217,https://drive.google.com/file/d/1sXf-ZhiBduTj1i7ittAU3v4j1rFvf3An/view?usp=drive_link
2023,138628-X,31217,PAULO EDUARDO MARTINS,202338360004, 09032023-036661,Sem objeto definid,SEMOP/SAÚDE,Receita,,3691.48,,,,,,,0,3691.48,,,,,,,,31217,-
2024,138628-X,31217,PAULO EDUARDO MARTINS,202338360004, 09032023-036661,Sem objeto definid,SEMOP/SAÚDE,Receita,,292.37,,,,,,,0,3983.85,,,,,,,,31217,-
2025,138628-X,31217,PAULO EDUARDO MARTINS,202338360004, 09032023-036661,Sem objeto definid,SEMOP/SAÚDE,Receita,,428.35,,,,,,,0,4412.2,,,,,,,,31217,-
2026,138628-X,31217,PAULO EDUARDO MARTINS,202338360004, 09032023-036661,Sem objeto definid,SEMOP/SAÚDE,Receita,,191.78,,,,,,,0,4603.98,,,,,,,,31217,-
2026,138628-X,31217,PAULO EDUARDO MARTINS,202338360004, 09032023-036662,Sem objeto definid,SEMOP/SAÚDE,Despesa,,,21552/2026,,4603.98,,,,4603.98,0,,,,,,,https://drive.google.com/file/d/1oFap-tTAhI_zLEFP6jEpWUCijcFkBKdp/view?usp=drive_link,31217,https://drive.google.com/file/d/1oFap-tTAhI_zLEFP6jEpWUCijcFkBKdp/view?usp=drive_link
